Time Posted,Image URL,Instagram Post,Caption,Media Type,Reach,Plays,Total Interactions,Likes,Comments,Saves,Shares
05-05-2022 01:28:45,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/279742001_1296259667564421_3448598429381490296_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=KtT5sJFJBxoAX_3qtG2&_nc_oc=AQkvruqCglYkawWF00ojhbtw3hC43gpDpn35MQ5y2hOvM1_NWIrEdRZwIgLMriis_Cnc1ZNLgMePPv6CJIhM5IBE&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9V4FM0PZDXbFW-lT6lLh3OQaB40pPnE9zExGptrhd0fg&oe=62F9FD1E,https://www.instagram.com/reel/CdKGx2UFz5G/,"To celebrate #maytheforth here’s some of our favorite Harrison Ford interview moments 🔥

@totalnerd_ 
@starwars 

#harrisonford #starwars #hansolo #lukeskywalker #solo #maytheforcebewithyou #princessleia #interview #ranker #totalnerd",VIDEO,751256,753523,98520,73965,172,11251,13132
05-04-2022 18:01:59,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/279715118_706889710448216_3432191276899980955_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=n2bdFukGHNoAX-AYVim&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9RGdk9wBRsInpeD7XwzDhQsbEibQqRK4vmYAo8fKumMQ&oe=62FA0C37,https://www.instagram.com/reel/CdJTVgEDcHx/,"Benedict REALLY had it out for that teddy bear…
Who else is hyped for #MultiverseOfMadness ⁉️

@totalnerd_ 
@marvel 

#doctorstrange #stephenstrange #multiverse #mcu #marvel #marveledit #scarletwitch #wandamaximoff #wong #nowayhome #moonknight #benedictcumberbatch",VIDEO,97950,93463,3985,2918,2,856,209
05-03-2022 23:38:10,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/279662121_1135541387011498_2578787429327325281_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=rNdzh6dIzD8AX-3-oz6&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9tSQDZ7MvWZPWL010V4dGjffuFIMD0uu7y2lMFaUBFjQ&oe=62FA1005,https://www.instagram.com/reel/CdHU5CSD1xf/,"Who are you excited to see in the @doctorstrangeofficial movie?💥

@ranker 
@totalnerd_ 

#doctorstrange #mcu #marvel #spiderman #multiverseofmadness #xmen #tobeymaguire",VIDEO,453273,428838,11911,9125,416,1725,645
05-03-2022 02:52:55,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/279825255_327756549389839_1997464941234482868_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=U2YxW6lQIG0AX8CXVMn&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_VTMEOclTWH_P3H4sNbtYrF-aadxdbihC2dGefg9s_kw&oe=62FA4C93,https://www.instagram.com/reel/CdFGojND81R/,"Who already knew this? ✋
Happy International Harry Potter Day! ⚡️

@totalnerd_ 
@ranker 

#internationalharrypotterday #potterhead #nerd #battleofhogwarts #hewhomustnotbenamed #didyouknow #secretsofdumbledore #harrypotterreunion #reelsinstagram",VIDEO,24977,26978,590,419,4,39,128
05-02-2022 22:40:24,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/279513580_453244249825084_7325537518554287044_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=KANwH3XXjLoAX-qpvne&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_kwPZmdZPXvX2ZED5HkCzP77MhYRi1KkszC-p0qOFGnQ&oe=62FA5D47,https://www.instagram.com/reel/CdEpGwYD5kh/,"This actually makes so much sense for Ron. Also, It’s International Harry Potter Day! 🎉🪄

🎤 @totalnerd_ 

#harrypotter #ronweasley #hermionegranger #dracomalfoy #danielradcliffe #rupertgrint #emmawatson #hogwarts",VIDEO,143624,153836,7974,6906,14,747,307
04-29-2022 19:45:54,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/279305769_361660649315945_6840493443564158711_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=fmleBG9zyNAAX830etv&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-vcouPM_huyg0SBNYJ8PYrTlhmxWnNEbogP2LsnZcuIw&oe=62FA7304,https://www.instagram.com/reel/Cc8nHLCje--/,"Does this mean Mutants in the MCU? 🤯

🎤 @totalnerd_ 
📺 @doctorstrangeofficial 
📺 @yahooentertainment 

#mcu #marvel #doctorstrangeinthemultiverseofmadness #doctorstrange #patrickstewart #xmen #startrek #wandamaximoff #scarletwitch #avengers #thor #moonknight",VIDEO,127596,126024,8612,6572,38,900,1102
04-28-2022 17:34:32,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/279266571_937295636967882_6679213922105978646_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=xsEy4lEmPtQAX_8mTdn&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_9Swv_iEvMkeRa0mXqFpfAUgwi1oXtyqtrblAxg06Ghg&oe=62FA7795,https://www.instagram.com/reel/Cc5zmSwpPQN/,"That RDJ line is iconic. 

@totalnerd_ 
@ranker 

#mcu #marvel #thorragnarok #thor #ironman #doctorstrange #improv",VIDEO,123605,120470,8890,6020,40,2052,778
04-27-2022 21:10:12,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/279254983_691348472072552_6744831787885087564_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=feR9pnhvXOgAX83DP5a&_nc_oc=AQnB8uK6zlHUOXyVWpWr4f5CtHV5ueCJu7-tP_7Z784OA-aDtQLjABcMPqx39GaINIgcOKrD_MjvkiPxQIoUyJRu&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-aHGfUGkTZee-PPr4JPUv3u8j5XmIIQJRfqAAU5b2AHQ&oe=62FA2354,https://www.instagram.com/reel/Cc3ntM6j7Oe/,"@greydelisle thank you for contributing to our childhood! ⚡️

@totalnerd_ 
@ranker 

#cartoon #scoobydoo #nostalgia #nickelodeon #90s #totalnerd #ranker #greydelisle",VIDEO,47695,47006,2342,1890,25,266,161
04-26-2022 22:17:28,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/279114143_374325341112460_2678170070531094146_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=IZkMkEnVMTsAX_0uhAx&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9q3Fj-2ZBOKW-OtcMz_MfB6Pa7JN7aS732GGo3hcLyyg&oe=62FAD0EE,https://www.instagram.com/reel/Cc1Jq2tjZVR/,"Interviewer (2015): “What would you like to see Scarlet Witch do next?” 🤯 Never say never in the MCU.

🎤 @totalnerd_ 
📺 @doctorstrangeofficial 

#mcu #marvel #wandamaximoff #doctorstrange #elizabetholsen #scarletwitch #avengers #thor #moonknight",VIDEO,231988,222590,18057,12341,66,2918,2732
04-22-2022 17:59:48,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/278874267_572964303890882_743720874087624691_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wSgUiwLPDrUAX-G4sZr&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT__LafoHwCjRJ2goztpKgTS9rZ_nWGel1g8453BWyK-hw&oe=62FAD94B,https://www.instagram.com/reel/CcqZyaAp-5u/,"@tarastrong thanks for making our childhood! 🙏🏼 

@ranker 
@totalnerd_ 

#cartoon #harleyquinn #batman #tarastrong #reels #nickelodeon #90s #nostalgia",VIDEO,62146,60651,4234,3385,33,401,415
04-21-2022 17:39:53,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/278877478_360223522713342_4005566910001409117_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wNVgMvF-d70AX-aPMju&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_W9BEWN3hRxuOhATVarOdAjPVR8a0bcqEn0sQHqYjiDg&oe=62FABB24,https://www.instagram.com/reel/CcnydYAJBu5/,"Has the riddler ever stumped you?🤔

@totalnerd_ 
@ranker 

#thebatman #theriddler #theriddleredit #bestriddles #gotham",VIDEO,128590,125779,6993,5174,20,1503,296
04-19-2022 21:51:27,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/278856894_521152143044502_7697419401217690106_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=mro_4rk9mBoAX-C9nvM&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_HtdF1XJ3j9Q4Iljdzmu7liZDaRc2L_OaVMhC4xDibfA&oe=62FA4A21,https://www.instagram.com/reel/CcjFdfSj8k0/,"Is America Chavez going to be the MCU’s next big powerhouse?

🎤 @totalnerd_ 
📺 @doctorstrangeofficial 

#marvel #mcu #doctorstrange #americachavez #wandamaximoff #avengers #moonknight #thor",VIDEO,279853,257909,8615,6117,148,1565,785
04-18-2022 18:22:48,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/278662042_389537439493569_166029056741519833_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=1nBw7Skzu18AX8xqKyr&_nc_oc=AQnvKbuCtRClcJI-c6jgSSoS51DCs8bh1cgDGX2gdihGX_oMVmCz53koanVAX0rdiCYiUD8Vh_yPDNw-4xF7hxub&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8CKsSYSojr1CuUJ7Z3RVXiG3W9n1thM1LSCvRYir7n2A&oe=62FA057E,https://www.instagram.com/reel/CcgJPGqDJgM/,"“I’m a lemming for Tobey.” 🤣

🕷 @totalnerd_ 

#spiderman #nowayhome #bullymaguire #andrewgarfieldedit #tomhollandedit #tobeymaguireedit #marvelstudios #mcumemes #nerdlife",VIDEO,58672,55695,5492,4272,10,937,273
04-15-2022 18:04:08,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/278626634_1151660705583875_8288557929696085942_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=E18Myb3gkw4AX84ZOqp&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_p-29tCmDK72PZ2PQ31Z5iJI-QzBCzaiTBBpB08C_EbQ&oe=62FAF228,https://www.instagram.com/reel/CcYY4JNpeWB/,"Hermione was always ready with a comeback. Happy birthday, @emmawatson!

@totalnerd_ 
@ranker 

#emmawatson #hermionegranger #harrypotter #hogwarts #happybirthday #totalnerd #ranking",VIDEO,47975,42228,1713,1392,1,235,85
04-12-2022 20:09:17,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/278243074_989593275024230_8109074242572208781_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=yDP5YCR--p8AX82Viwj&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8vvmli5ZZ4KIfABqizvs9FCfm7NshdzGtYYwfs-JEbdA&oe=62FA53F3,https://www.instagram.com/reel/CcQ40iKD4Kv/,"Moon Knight = Spider-Man? 🧐🕷

@totalnerd_ 
@marvel 

#intothespiderverse #mcuedits #oscarisaac #chrispine #mahershalaali #kimikoglenn #nerd #marvel #spidermancomics #moonknight #multiverse",VIDEO,112310,101850,4467,3736,15,561,155
04-11-2022 21:11:16,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/278174076_408078134069641_1310084403699867781_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=BlGHW_AYUXcAX9cmFfO&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_lwfOpsO1uIR5sS6tBsx6aDiOip63lcECvgRdPDe6KOQ&oe=62FB703D,https://www.instagram.com/reel/CcObB0mDl5p/,"@officiallymcconaughey you really made that scene iconic! 👌🏼 

@totalnerd_ 
@ranker
@watchworthyapp 
@jonahhill 
@leonardodicaprio 
@channingtatum 

#ranker #wolfofwallstreet #21jumpstreet #leonardodicaprio #matthewmcconaughey #channingtatum #hollywood #moviedetails #watchworthy",VIDEO,35257,35246,1380,1172,3,161,44
03-22-2022 18:00:03,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/277080601_147592717752084_4867588143856523480_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=QxR5d2Gfol0AX8U9thU&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-2XhbRRbjUeeg3YpFDOOKqebZ3YE3JxLCtzsBq_2R5zA&oe=62FA505B,https://www.instagram.com/reel/CbalUWyJ9rQ/,"He’s not bad when he actually shows up to work. 

@totalnerd_ 
@ranker

#mcu #marvel #daredevil #mattmurdock #disneyplus #charliecox #tvseries #totalnerd",VIDEO,335054,333353,61106,50212,133,8528,2233
03-18-2022 22:14:16,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/275935072_261117552900783_3364432664742865326_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=pMAnaImuxyEAX8pc1hP&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_fuxY0IgKA7fPTbTL_kyz-tcqQLpXtkAnIDXOzfHTNjQ&oe=62FA1FCC,https://www.instagram.com/reel/CbQvPvXjsd0/,"The baby getting tossed had us shook😅 

@totalnerd_ 

#timburton #movies #moviescenes #entertainment #reels #funfacts #ranker #watchworthy",VIDEO,636097,648525,44991,38999,34,4392,1566
03-16-2022 18:00:12,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/275740873_1001296060814748_1155375690303878639_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=w4yFRSPKlOwAX9rw0EJ&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_DevKgJdanPJyYdJxzqNJtiO4crjEvHJ4VTbfSIiYqsQ&oe=62FB15AF,https://www.instagram.com/reel/CbLIYDRpMXI/,"Can you believe some of the most memorable MCU scenes weren’t originally part of the scripts?

@totalnerd_ 
@ranker

#mcu #marvel #spiderman #thor #loki #infinitywar #avengers #improvised #totalnerd",VIDEO,123450,123899,12172,8264,14,2832,1062
03-09-2022 20:03:42,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/275427242_533222338113091_1653260629079174304_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=KzmVQI9AnSgAX8BNXa3&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9WHGyW5qKdLR-FM4sQAiHiQmKty7dzt3VbUgAGnBM1vQ&oe=62FB3870,https://www.instagram.com/p/Ca5U32qOGqA/,"Like father, like kids⁠
.⁠
𝟐𝟎 𝐒𝐦𝐚𝐥𝐥 𝐁𝐮𝐭 𝐌𝐞𝐚𝐧𝐢𝐧𝐠𝐟𝐮𝐥 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 '𝐓𝐡𝐨𝐫: 𝐑𝐚𝐠𝐧𝐚𝐫𝐨𝐤' - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,179918,118353,16589,14400,77,2112,n/a
03-07-2022 17:04:00,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/275369735_534200081317142_8072305699304668735_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=f_HHkMm7aA0AX_ueCrY&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT95QAg3caYvqS90eQ9bxEbpw15GO9sHNL-ViU2HVLIeEQ&oe=62FB5ADA,https://www.instagram.com/p/Caz2tQLNWQl/,"That's gotta hurt⁠
.⁠
𝐓𝐡𝐞 𝐌𝐨𝐬𝐭 𝐎𝐯𝐞𝐫-𝐓𝐡𝐞-𝐓𝐨𝐩 𝐀𝐜𝐭𝐢𝐨𝐧-𝐀𝐝𝐯𝐞𝐧𝐭𝐮𝐫𝐞 𝐌𝐨𝐯𝐢𝐞 𝐃𝐞𝐚𝐭𝐡𝐬 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,104796,72882,6136,4962,87,1087,n/a
02-02-2022 21:38:27,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/258965233_349092750197088_272709440510740731_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=f9tOGEAHkqQAX-ISj4U&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8ZPrZSYl3xIIymA9xpYEoJb32e4V1XQLx8vca-zFhZiQ&oe=62FAFF22,https://www.instagram.com/reel/CZfXeL5pfcL/,Calling all gamers! Check out Nerdstalgic Gaming on YouTube! Link in Bio,VIDEO,11084,10508,58,56,0,2,0
12-30-2021 17:03:37,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/270858076_329294119040685_2345804458718479254_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=TBAH4qIzC2cAX-Q-oMo&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9t8x-zIGpqYrGwy4LuFKjmirfN36cRU9ghlrJ57Llmfg&oe=62FAA40E,https://www.instagram.com/p/CYHVZsvN7tS/,"𝐒𝐦𝐚𝐥𝐥 𝐁𝐮𝐭 𝐏𝐨𝐰𝐞𝐫𝐟𝐮𝐥 𝐆𝐨𝐝𝐳𝐢𝐥𝐥𝐚 𝐌𝐨𝐯𝐢𝐞 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐓𝐡𝐚𝐭 𝐅𝐚𝐧𝐬 𝐍𝐨𝐭𝐢𝐜𝐞𝐝 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,140702,95711,9532,8014,43,1475,n/a
12-26-2021 17:03:38,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/269994881_124335020071859_6348423671984358793_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=xWQXNNh3hQgAX8tRHqd&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8HtOeydUJVue8_s1P-Gb49phnIQ16yga44y03CFhX6Kg&oe=62F9D6E3,https://www.instagram.com/p/CX9COZVLhoc/,"𝐒𝐦𝐚𝐥𝐥 𝐂𝐨𝐧𝐭𝐢𝐧𝐮𝐢𝐭𝐲 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 𝐏𝐢𝐱𝐚𝐫 𝐌𝐨𝐯𝐢𝐞𝐬 𝐓𝐡𝐚𝐭 𝐅𝐚𝐧𝐬 𝐍𝐨𝐭𝐢𝐜𝐞𝐝 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,226768,169098,13814,10797,48,2969,n/a
12-24-2021 20:03:48,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/269828975_393469175886013_1515221464325964662_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=bKdJGJ-v3XkAX9HB8ey&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8b7weNMWcGJrKkgh1uVCOE0iz1AhBf1lTsAxGDZAp8CQ&oe=62FB209B,https://www.instagram.com/p/CX4NQqKsWkS/,"𝐒𝐦𝐚𝐥𝐥 𝐁𝐮𝐭 𝐂𝐥𝐞𝐯𝐞𝐫 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 𝐀𝐜𝐭𝐢𝐨𝐧 𝐌𝐨𝐯𝐢𝐞𝐬 𝐓𝐡𝐚𝐭 𝐅𝐚𝐧𝐬 𝐍𝐨𝐭𝐢𝐜𝐞𝐝 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,186567,116536,13425,11854,45,1526,n/a
12-18-2021 17:04:05,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/268840098_428255172367760_1834938103734815776_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=OEYbZXSaOVMAX9DLO6K&_nc_oc=AQkc6T8CZSRb86s6u0N1ZKHPNQm-K6DRr-E_YJsfVDxWkbMPBriaVsq835b2JjLoQsp9o2Hfb1DQ9K87t6DEabWZ&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8lu4YB-a8ijg4hxEFr_kRbkZgSeoLUcLX9-I0KCxqVyA&oe=62F9FE8E,https://www.instagram.com/p/CXob6vRNrY3/,"𝟏𝟒 𝐑𝐞𝐚𝐥 𝐅𝐢𝐠𝐡𝐭𝐢𝐧𝐠 𝐒𝐭𝐲𝐥𝐞𝐬 𝐘𝐨𝐮 𝐃𝐢𝐝𝐧'𝐭 𝐑𝐞𝐚𝐥𝐢𝐳𝐞 𝐖𝐞𝐫𝐞 𝐈𝐧 𝐋𝐨𝐭𝐬 𝐎𝐟 𝐌𝐨𝐯𝐢𝐞𝐬 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,172070,115080,10744,9394,57,1293,n/a
10-11-2021 17:14:54,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/245021138_3017071941894838_9107531417821725450_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2WF4O6vFf08AX_nzA0Y&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9JymgSQtq2NTlw9ec4c6dsi6PdMgJabK6BcyhV_zY3zQ&oe=62FAE3C5,https://www.instagram.com/reel/CU5XawUp7Ka/,"He had me in the first half there, not gonna lie
.
Follow @totalnerd_ and @totalnerdcomics for more nerdy memes and posts! 
.
.
@watchworthy @ranker #mcuposts #mcumemes #mcureels #blackpantherposts #blackpanther #blackpanthermemes #blackpantherreels #marvelposts #marvelmemes #marvelreels #mcuquotes #funnymcumoments #funnymcuquotes #funnymcu",VIDEO,88333,84623,6252,5349,7,586,310
10-07-2021 17:44:04,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/244474750_1494251427615071_4663948757970492475_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=vXpXU_lQrHcAX-ZSM8N&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_LaPBeu5UW_S3_dATT7z5dAAw6oRYCaCvA-kYUzFiqRQ&oe=62FAA7E3,https://www.instagram.com/reel/CUvHiK-DDcW/,"That's some true evil right there
-
@totalnerd_ @totalnerdcomics @watchworthy @ranker
-
#disney #disneyvillains #littlemermaid #disneymemes #lionkingmemes #lionking #littlemermaidmemes #villainmemes",VIDEO,79062,79355,1298,1096,6,162,34
08-28-2021 02:49:01,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/240722753_562219105089904_3316090125710959104_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=6z6qnpmO3m4AX_FKG9q&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9sNZ3gt1gsXPMtdsuQF-BPxUYYPj0lV1jsrEDIGoPVYw&oe=62FB584A,https://www.instagram.com/reel/CTGhUcgnqz9/,"I don't like that word 😬
-
@totalnerd_ @totalnerdcomics @watchworthy @ranker
-
#marvelmemes #mcumemes #mcu #mcuquotes #underratedmcuquotes #marvelquotes",VIDEO,288241,275928,16269,11790,37,3681,761
08-25-2021 21:45:24,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/240496134_383628016486353_6648293862377107544_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=8xYvyt0P5uUAX_GpD2_&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-ma_IsfKFPdNEoJo5MtmQI_JZGZxNCOE6DI4a1s4Q-Hw&oe=62FADC1F,https://www.instagram.com/reel/CTA1ANrDeBm/,"Name a more famous clarinet player
-
@totalnerd_ @totalnerdcomics @watchworthy @ranker
-
#spongebobsquarepants #spongebobmemes #bikinibottomtwitter #squidward #patrickmemes #squidwardmemes #spongebob",VIDEO,87825,85986,4136,3307,21,451,357
08-04-2021 18:17:29,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/230347437_1234142890434761_6707639865525292027_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2_obrg0CsyIAX-hSxDi&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_7AekhMVCVUPBzWkNnuMxvG-y0AJw7OaPPuk7pbilqPQ&oe=62FB7277,https://www.instagram.com/reel/CSKYb_cJbnO/,"I'll take those odds
-
@totalnerd_ @totalnerdcomics @watchworthy @ranker
-
#avengers #marvelmemes #avengersmemes #mcumemes #marvel #doctorstrange #doctorstrangememes #thanosmemes",VIDEO,179497,169308,6587,5697,44,572,274
08-02-2021 19:35:29,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/229164026_314801753753351_6137285178829637142_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2qY-asHTBXEAX_7qacu&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9DNGq2r11dBgLR9ZiIsVXYP4PYDXxdhIw4GNHNot-XGg&oe=62F9AE0F,https://www.instagram.com/reel/CSFX1SBpn2m/,"Lines that hit harder than Avada Kedavra 🪄
-
@totalnerd_ @totalnerdcomics 
-
#harrypotter #harrypotterlines #harrypottermemes #pottermore #ronquotes #harrypotterquotes
#pottermore #hogwartsmemes #hogwartsquotes",VIDEO,39888,38295,858,628,6,165,59
03-16-2021 22:13:11,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/160376687_948409999232214_186802800314497651_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Dfd4GsHl20UAX8PYWRE&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9trXCPTP1864V3uWRP45ZdQ-q0M5pcuPrhD8W50Tg7rA&oe=62F9E3CD,https://www.instagram.com/tv/CMfvZKvF5YH/,Will the new season of 'The Masked Singer' live up to the hype?,VIDEO,10461,n/a,n/a,41,1,3,n/a
