Message ID,Info
17878087763648525,"{'caption': 'Which detail is your favorite?\u2060\n.\u2060\n𝟏𝟗 𝐃𝐚𝐬𝐭𝐚𝐫𝐝𝐥𝐲 𝐒𝐦𝐚𝐥𝐥 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐚𝐧𝐬 𝐍𝐨𝐭𝐢𝐜𝐞𝐝 𝐀𝐛𝐨𝐮𝐭 𝐅𝐚𝐧𝐭𝐚𝐬𝐲 𝐕𝐢𝐥𝐥𝐚𝐢𝐧𝐬 - Link in Bio\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!\u2060', 'comments_count': 29, 'id': '17878087763648525', 'like_count': 10450, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CfKslahBpHn/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/290003856_331549275835720_7515006490665215579_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Ep3ayKWRT8kAX_HIyLk&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8KD_UAaD2KypDblQzOHvpST72q7JmWMqM6REAxl0pHxA&oe=630A585E', 'shortcode': 'CfKslahBpHn', 'timestamp': '2022-06-24T00:01:04+0000'}"
17954541373787606,"{'caption': ""Which detail is your favorite?\u2060\n.\u2060\n𝐒𝐦𝐚𝐥𝐥 𝐁𝐮𝐭 𝐈𝐦𝐩𝐫𝐞𝐬𝐬𝐢𝐯𝐞 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐈𝐧 '𝐑𝐨𝐠𝐮𝐞 𝐎𝐧𝐞' 𝐓𝐡𝐚𝐭 𝐏𝐫𝐨𝐯𝐞 𝐈𝐭𝐬 𝐔𝐧𝐝𝐞𝐫𝐫𝐚𝐭𝐞𝐝 - Link in Bio\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!\u2060"", 'comments_count': 30, 'id': '17954541373787606', 'like_count': 2935, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CfKNn0hsCIN/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/289644237_563478895170452_6705101150880308963_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=zTggy27lQuUAX8MkCS9&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9gOc4qrdC2SsEhTrPgY6hrpyY5Grz2wQfb7KK31Lp2aA&oe=6309B421', 'shortcode': 'CfKNn0hsCIN', 'timestamp': '2022-06-23T19:30:20+0000'}"
17962224403777011,"{'caption': 'Some wounds are tough to heal.\u2060\n.\u2060\n𝟏𝟓 𝐄𝐥𝐚𝐛𝐨𝐫𝐚𝐭𝐞 𝐌𝐂𝐔 𝐇𝐞𝐚𝐝𝐜𝐚𝐧𝐨𝐧𝐬 𝐓𝐡𝐚𝐭 𝐀𝐜𝐭𝐮𝐚𝐥𝐥𝐲 𝐌𝐚𝐤𝐞 𝐒𝐞𝐧𝐬𝐞 - Link in Bio\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!\u2060', 'comments_count': 30, 'id': '17962224403777011', 'like_count': 4675, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CfJ5COJtVIs/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/289246141_187581930281448_8533401699713821183_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=aucViRNdwrQAX-4rGWh&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_BjcVKFVOgGwwG-geoZ11T5PinwIXISoN6LH35sg3GQw&oe=630AFFC5', 'shortcode': 'CfJ5COJtVIs', 'timestamp': '2022-06-23T16:30:30+0000'}"
17918795960356497,"{'caption': 'Which detail is your favorite?\u2060\n.\u2060\n𝟐𝟎 𝐇𝐞𝐚𝐫𝐭𝐰𝐚𝐫𝐦𝐢𝐧𝐠 𝐌𝐂𝐔 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐓𝐡𝐚𝐭 𝐌𝐚𝐫𝐯𝐞𝐥 𝐂𝐚𝐥𝐥𝐞𝐝 𝐎𝐮𝐭 - Link in Bio\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!\u2060', 'comments_count': 18, 'id': '17918795960356497', 'like_count': 2706, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CfIY4zONX_h/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/289624820_354466156797986_4106924944533219818_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=SCsL8UNxj3kAX_VHYkx&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-GJcM2fC87w8MdXmWtJgJPNc33FSObCC2JUgW7wzyplw&oe=630AF3CE', 'shortcode': 'CfIY4zONX_h', 'timestamp': '2022-06-23T02:30:14+0000'}"
17945984752922830,"{'caption': ""What did you think of the season finale?\u2060\n\u2060\n𝟐𝟎 𝐓𝐡𝐢𝐧𝐠𝐬 '𝐒𝐭𝐚𝐫 𝐖𝐚𝐫𝐬' 𝐅𝐚𝐧𝐬 𝐒𝐡𝐨𝐮𝐥𝐝 𝐊𝐧𝐨𝐰 𝐀𝐛𝐨𝐮𝐭 𝐎𝐛𝐢-𝐖𝐚𝐧 𝐊𝐞𝐧𝐨𝐛𝐢\u2060\n\u2060\n– Link in Bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!"", 'comments_count': 26, 'id': '17945984752922830', 'like_count': 4095, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CfIHzjNLrmn/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/289790417_557991189198992_4297264033638508054_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=CjBRkuiel5YAX8wGJ7I&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-CrM-Z1IWuXhvFJAdeMb_X4oZ48hTpltbajsNcUQ2-sA&oe=6309693C', 'shortcode': 'CfIHzjNLrmn', 'timestamp': '2022-06-23T00:01:07+0000'}"
18017515516392674,"{'caption': 'Which detail is your favorite?\u2060\n.\u2060\n𝟏𝟒 𝐂𝐚𝐩𝐭𝐚𝐢𝐧 𝐀𝐦𝐞𝐫𝐢𝐜𝐚 𝐂𝐨𝐧𝐭𝐢𝐧𝐮𝐢𝐭𝐲 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐀𝐧𝐝 𝐂𝐚𝐥𝐥𝐛𝐚𝐜𝐤𝐬 𝐖𝐞 𝐌𝐢𝐬𝐬𝐞𝐝 𝐓𝐡𝐞 𝐅𝐢𝐫𝐬𝐭 𝐓𝐢𝐦𝐞 𝐀𝐫𝐨𝐮𝐧𝐝 - Link in Bio\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!\u2060', 'comments_count': 3, 'id': '18017515516392674', 'like_count': 869, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CfHvtHCOGy3/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/288953717_932735810933239_2003704404889102715_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Wo_lzt3f8n8AX9Z_Pla&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-A6pSQu9uNwMJV4YSQg9Ku2qRVuGRKUh_7L68FU5m4vQ&oe=6309DF65', 'shortcode': 'CfHvtHCOGy3', 'timestamp': '2022-06-22T20:30:27+0000'}"
17849089799787761,"{'caption': ""No wonder the Inquisitors are so angry\u2060\n.\u2060\n𝐀 𝐂𝐨𝐦𝐩𝐥𝐞𝐭𝐞 𝐓𝐢𝐦𝐞𝐥𝐢𝐧𝐞 𝐎𝐟 𝐃𝐚𝐫𝐭𝐡 𝐕𝐚𝐝𝐞𝐫'𝐬 𝐋𝐢𝐟𝐞 𝐁𝐞𝐭𝐰𝐞𝐞𝐧 𝐄𝐩𝐢𝐬𝐨𝐝𝐞𝐬 𝐈𝐈𝐈 𝐀𝐧𝐝 𝐈𝐕 - Link in Bio\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!\u2060"", 'comments_count': 15, 'id': '17849089799787761', 'like_count': 3110, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CfFmXR3trXf/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/289343504_177186031348165_8464665174284755874_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=xQjh3OPwXT8AX-IzNC4&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_nn72qmKAxJcfLNfDQgwCUl82HnLF_2DFV-wn2j0QQGQ&oe=630AA053', 'shortcode': 'CfFmXR3trXf', 'timestamp': '2022-06-22T00:30:17+0000'}"
17943763789958666,"{'caption': 'That explains a lot\n.\n𝐇𝐢𝐝𝐝𝐞𝐧 𝐌𝐂𝐔 𝐁𝐚𝐜𝐤𝐠𝐫𝐨𝐮𝐧𝐝 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐖𝐨𝐫𝐭𝐡 𝐏𝐚𝐮𝐬𝐢𝐧𝐠 𝐅𝐨𝐫 - Link in Bio\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!\u2060', 'comments_count': 43, 'id': '17943763789958666', 'like_count': 3987, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CfFK5Zau4uJ/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/289799653_1111666299388529_8100842911995273446_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ivmzfV6eFLgAX9hCKUd&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-qF5b3l-tyTmS_hoARXrC3OeRknRVcTPmeK83jQicM2w&oe=630AE080', 'shortcode': 'CfFK5Zau4uJ', 'timestamp': '2022-06-21T20:30:17+0000'}"
18063502798310109,"{'caption': ""Natasha ended Steve's decades-long dry streak\u2060\n.\u2060\n𝟏𝟒 𝐁𝐥𝐚𝐜𝐤 𝐖𝐢𝐝𝐨𝐰 𝐅𝐚𝐧 𝐓𝐡𝐞𝐨𝐫𝐢𝐞𝐬 𝐓𝐡𝐚𝐭 𝐀𝐜𝐭𝐮𝐚𝐥𝐥𝐲 𝐌𝐚𝐤𝐞 𝐀 𝐋𝐨𝐭 𝐎𝐟 𝐒𝐞𝐧𝐬𝐞 - Link in Bio\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!\u2060"", 'comments_count': 13, 'id': '18063502798310109', 'like_count': 2151, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CfEvcEcOKjn/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/287845199_1150547625516305_5794297783917489609_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=3pvCH9iSUckAX_dpT_R&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9AIypQIr8TTGe3a66535r0J6ZnApWzbBap_uKCtGuf5Q&oe=630B5A6C', 'shortcode': 'CfEvcEcOKjn', 'timestamp': '2022-06-21T16:30:33+0000'}"
18220831015131699,"{'caption': ""\u2060The Winter Soldier picked up some serious skills working for HYDRA.\u2060\n.\u2060\n𝟏𝟒 𝐑𝐞𝐚𝐥 𝐅𝐢𝐠𝐡𝐭𝐢𝐧𝐠 𝐒𝐭𝐲𝐥𝐞𝐬 𝐘𝐨𝐮 𝐃𝐢𝐝𝐧'𝐭 𝐑𝐞𝐚𝐥𝐢𝐳𝐞 𝐖𝐞𝐫𝐞 𝐈𝐧 𝐋𝐨𝐭𝐬 𝐎𝐟 𝐌𝐨𝐯𝐢𝐞𝐬\u2060\n– Link in Bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!"", 'comments_count': 39, 'id': '18220831015131699', 'like_count': 7118, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CfC6s5XNmCU/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/289038046_1527532370978052_8226438922115957684_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=7qLl9Lp2f24AX_RPqRD&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-TE0E9WyyX8mG3RM-u1BPI7vG8ZuZbmx_dVmS2Hqut6g&oe=630B2294', 'shortcode': 'CfC6s5XNmCU', 'timestamp': '2022-06-20T23:30:22+0000'}"
17939389976298768,"{'caption': ""Milo = Daniel?\u2060\n- \u2060\n𝐒𝐦𝐚𝐥𝐥 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐈𝐧 '𝐀𝐭𝐥𝐚𝐧𝐭𝐢𝐬: 𝐓𝐡𝐞 𝐋𝐨𝐬𝐭 𝐄𝐦𝐩𝐢𝐫𝐞' 𝐓𝐡𝐚𝐭 𝐏𝐫𝐨𝐯𝐞 𝐈𝐭'𝐬 𝐓𝐫𝐮𝐥𝐲 𝐃𝐢𝐬𝐧𝐞𝐲'𝐬 𝐇𝐢𝐝𝐝𝐞𝐧 𝐓𝐫𝐞𝐚𝐬𝐮𝐫𝐞 - Link in Bio!\u2060\n- \u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!"", 'comments_count': 16, 'id': '17939389976298768', 'like_count': 3078, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CfASgY_OprY/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/289274361_1344874116002113_1003387764195816948_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=aISg0gj1xQsAX92AS8j&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_XH8eYhe3hWZQ95-48Uo9RRCnZXWe-tNJ5YCY5HS9E3A&oe=630964B2', 'shortcode': 'CfASgY_OprY', 'timestamp': '2022-06-19T23:00:36+0000'}"
18304307053011813,"{'caption': '""Love"" can be more dangerous than a Death Eater.\u2060\n- \u2060\n𝟏𝟖 𝐅𝐚𝐧 𝐓𝐡𝐞𝐨𝐫𝐢𝐞𝐬 𝐀𝐛𝐨𝐮𝐭 𝐓𝐡𝐞 𝐋𝐨𝐯𝐞 𝐈𝐧𝐭𝐞𝐫𝐞𝐬𝐭𝐬 𝐈𝐧 \'𝐇𝐚𝐫𝐫𝐲 𝐏𝐨𝐭𝐭𝐞𝐫\' 𝐓𝐡𝐚𝐭 𝐀𝐫𝐞 𝐌𝐨𝐫𝐞 𝐏𝐨𝐭𝐞𝐧𝐭 𝐓𝐡𝐚𝐧 𝐀𝐦𝐨𝐫𝐭𝐞𝐧𝐭𝐢𝐚 - Link in Bio!\u2060\n- \u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!', 'comments_count': 27, 'id': '18304307053011813', 'like_count': 3856, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CfABTVtum8C/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/288959129_1172713096825118_845513288337445037_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=XMtrkXPWbfUAX9N-0Dl&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-Bclf8UBk-pZYpIz_iflzuu9VRATn8d_ZLlU0ugao9ZQ&oe=630977AE', 'shortcode': 'CfABTVtum8C', 'timestamp': '2022-06-19T20:30:17+0000'}"
17964744589732519,"{'caption': 'Howard Stark: Father of the Avengers?\u2060\n.\u2060\n.\u2060\n𝟭𝟵 𝗧𝗵𝗶𝗻𝗴𝘀 𝗙𝗮𝗻𝘀 𝗡𝗼𝘁𝗶𝗰𝗲𝗱 𝗔𝗯𝗼𝘂𝘁 𝗣𝗮𝗿𝗲𝗻𝘁𝘀 𝗜𝗻 𝗧𝗵𝗲 𝗠𝗖𝗨– Link in bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!', 'comments_count': 27, 'id': '17964744589732519', 'like_count': 4870, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/Ce_e-xIN41U/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/289029285_560931342303371_5079996005601837604_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=l7yAzfIjn64AX-GPJTr&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_586XNQ9j8k-LxssWUWZhKXK23r9JuzArWC6Hwz24uAg&oe=630978F3', 'shortcode': 'Ce_e-xIN41U', 'timestamp': '2022-06-19T15:30:24+0000'}"
17922278765322301,"{'caption': 'Even villains have a soft side. \u2060\n\u2060\n𝟏𝟖 𝐌𝐚𝐠𝐢𝐜𝐚𝐥 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 𝐋𝐢𝐯𝐞 𝐀𝐜𝐭𝐢𝐨𝐧 𝐃𝐢𝐬𝐧𝐞𝐲 𝐌𝐨𝐯𝐢𝐞𝐬 𝐓𝐡𝐚𝐭 𝐖𝐞𝐫𝐞 𝐒𝐩𝐨𝐭𝐭𝐞𝐝 𝐁𝐲 𝐅𝐚𝐧𝐬 – Link in bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!\u2060', 'comments_count': 3, 'id': '17922278765322301', 'like_count': 1149, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/Ce-Bs29uIFR/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/288724502_155770570357422_8855004804494182824_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=vVvivitYG5cAX8QQVp6&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8rLNTEgZcdU52bR2CFphIz9YqwOfAjzNJLzg2KC8VFtA&oe=630B41A3', 'shortcode': 'Ce-Bs29uIFR', 'timestamp': '2022-06-19T01:55:15+0000'}"
17955519112758066,"{'caption': ""Only for the die-hard fans. \u2060\n\u2060\n𝐒𝐦𝐚𝐥𝐥 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 '𝐓𝐡𝐞 𝐋𝐨𝐫𝐝 𝐎𝐟 𝐓𝐡𝐞 𝐑𝐢𝐧𝐠𝐬: 𝐓𝐡𝐞 𝐑𝐞𝐭𝐮𝐫𝐧 𝐎𝐟 𝐓𝐡𝐞 𝐊𝐢𝐧𝐠' 𝐓𝐡𝐚𝐭 𝐖𝐨𝐮𝐥𝐝 𝐌𝐚𝐤𝐞 𝐓𝐨𝐥𝐤𝐢𝐞𝐧 𝐏𝐫𝐨𝐮𝐝 – Link in bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!\u2060"", 'comments_count': 8, 'id': '17955519112758066', 'like_count': 4140, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/Ce9v9WMurmx/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/288579567_432511798725955_5715756045375759695_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=MjGHIOdG37gAX_ghybV&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9ArNsp41hU0SW-l7hpYJGEr-EA16nTQq2PgW0e44pgQQ&oe=63096A8D', 'shortcode': 'Ce9v9WMurmx', 'timestamp': '2022-06-18T23:20:13+0000'}"
17999289376454490,"{'caption': ""I will *throw hands* for Ackbar.\u2060\n.\u2060\n.\u2060\n𝟭𝟰 𝗧𝗵𝗶𝗻𝗴𝘀 '𝗦𝘁𝗮𝗿 𝗪𝗮𝗿𝘀' 𝗙𝗮𝗻𝘀 (𝗣𝗿𝗼𝗯𝗮𝗯𝗹𝘆) 𝗗𝗼𝗻'𝘁 𝗞𝗻𝗼𝘄 𝗔𝗯𝗼𝘂𝘁 𝗧𝗵𝗲 𝗠𝗼𝗻 𝗖𝗮𝗹𝗮𝗺𝗮𝗿𝗶 & 𝗤𝘂𝗮𝗿𝗿𝗲𝗻– Link in bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!"", 'comments_count': 17, 'id': '17999289376454490', 'like_count': 2192, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/Ce7CGBqO0oc/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/288766216_449642600328013_3782030078743365252_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Vf1xW9uSz_gAX8lULeR&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-mNv7jPzE2H9svamLvbV_KfX4guB7ReCRqj4G_JaqSdg&oe=63096972', 'shortcode': 'Ce7CGBqO0oc', 'timestamp': '2022-06-17T22:01:25+0000'}"
18299362672048985,"{'caption': ""After Episode 5 of 'Obi-Wan Kenobi', we totally need more live-action Anakin.\u2060\n.\u2060\n.\u2060\n𝟮𝟬 𝗧𝗵𝗶𝗻𝗴𝘀 '𝗦𝘁𝗮𝗿 𝗪𝗮𝗿𝘀' 𝗙𝗮𝗻𝘀 (𝗣𝗿𝗼𝗯𝗮𝗯𝗹𝘆) 𝗗𝗼𝗻'𝘁 𝗞𝗻𝗼𝘄 𝗔𝗯𝗼𝘂𝘁 𝗔𝗻𝗮𝗸𝗶𝗻 𝗦𝗸𝘆𝘄𝗮𝗹𝗸𝗲𝗿– Link in bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!"", 'comments_count': 63, 'id': '18299362672048985', 'like_count': 6720, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/Ce6f2lsl9fe/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/288470547_362631962625489_2727999153964641870_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=W_zBL1SyJOsAX8nurhG&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_Si1krmFPXpy02G3-Jpb79Dll6G6YtTCXkJTGp1QHICg&oe=630A2350', 'shortcode': 'Ce6f2lsl9fe', 'timestamp': '2022-06-17T17:02:49+0000'}"
17909804990582812,"{'caption': ""Of course it was Loki's fault.\u2060\n.\u2060\n𝟏𝟑 𝐓𝐢𝐦𝐞𝐬 𝐀𝐧𝐜𝐢𝐞𝐧𝐭 𝐌𝐲𝐭𝐡𝐨𝐥𝐨𝐠𝐲 𝐖𝐚𝐬 𝐑𝐞𝐟𝐞𝐫𝐞𝐧𝐜𝐞𝐝 𝐈𝐧 𝐓𝐡𝐞 𝐌𝐂𝐔 - Link in Bio\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!\u2060"", 'comments_count': 8, 'id': '17909804990582812', 'like_count': 3228, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/Ce4x2B9Np-4/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/288305717_447682840611039_5711975928996236993_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=b6Uy6CZijCwAX-MUKDw&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT82AoBP4OiEGohDiuWkrvzFJtrnuYP18Wx19PWtWphm_Q&oe=630B2C40', 'shortcode': 'Ce4x2B9Np-4', 'timestamp': '2022-06-17T01:00:37+0000'}"
17963216239703308,"{'caption': 'Cough up the coins, Meowth.\u2060\n.\u2060\n𝐓𝐞𝐚𝐦 𝐑𝐨𝐜𝐤𝐞𝐭 𝐅𝐚𝐧 𝐓𝐡𝐞𝐨𝐫𝐢𝐞𝐬 𝐓𝐡𝐚𝐭 𝐌𝐚𝐤𝐞 𝐌𝐨𝐫𝐞 𝐒𝐞𝐧𝐬𝐞 𝐓𝐡𝐚𝐧 𝐓𝐡𝐞𝐲 𝐒𝐡𝐨𝐮𝐥𝐝 - Link in Bio\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!\u2060', 'comments_count': 17, 'id': '17963216239703308', 'like_count': 1349, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/Ce4UofhuFuw/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/288551834_544792600631048_2665665063595340961_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=nPGhToEfopAAX-wkJxI&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_Zrqey3gCwJDpOAXsLDnMdUQG76JfXQ89HccmqkQjERg&oe=630AD02A', 'shortcode': 'Ce4UofhuFuw', 'timestamp': '2022-06-16T20:45:12+0000'}"
